,title,area,construction_year,rooms,total_price,floor,elevator,parking,warehouse,price,token,vacancy_id,vacancy_name
555,۱۰۰ متر دوخوابه_خوش نقشه_دریاچه چیتگر,100,1389,2,"6,700,000,000 twmn",1,False,True,True,6700000256,AZQtAyV-,907,آبشار تهران
556,آپارتمان ۱۲۱ متر دو خواب  شهرک راه آهن. آبشارتهران,121,1392,2,"9,000,000,000 twmn",10,True,True,True,8999999488,AZPBK4El,907,آبشار تهران
557,آپارتمان 1 خواب سند دار دریاچه چیتگر,68,1386,1,"5,000,000,000 twmn",9,True,True,True,5000000000,AZPZtVJY,907,آبشار تهران
558,شهرک شهید باقری هماپارسا در حال ساخت,160,1402,3,"6,000,000,000 twmn",15,True,True,True,6000000000,AZPNvqhs,907,آبشار تهران
559,۱۰۰متر پروژه ونوس  بقیه الله ۵,100,1401,2,"2,000,000,000 twmn",15,True,True,True,2000000000,AZpkCazP,907,آبشار تهران
560,شهید باقری دریاچه چیتگر ایران مال ۲ خواب,90,1385,2,"6,465,000,000 twmn",1,False,True,True,6464999936,AZPptE0x,907,آبشار تهران
561,۱۱۰متر فول امکانات امید دژبان شهرک راه اهن,110,1393,2,"6,700,000,000 twmn",1,True,True,True,6700000256,AZPNH6Jl,907,آبشار تهران
562,پارس قو ۷۵متر,75,1389,2,"6,000,000,000 twmn",3,True,True,True,6000000000,AZP12DAc,907,آبشار تهران
563,۷۹متر_۲خواب_دریاچه_آبشار,79,1387,2,"5,000,000,000 twmn",7,True,True,True,5000000000,AZORsUxL,907,آبشار تهران
564,۱۶۰متر سه خواب,160,1396,3,"12,800,000,000 twmn",20,True,True,True,12800000000,AZOFVAH1,907,آبشار تهران
565,105 متر _ 2 خواب _ فول باز سازی شده_ دو کله,105,1394,2,"6,700,000,000 twmn",3,True,True,True,6700000256,AZOtTtqC,907,آبشار تهران
566,۶۸ متر ۲ خوابه _ فول امکانات_ خوش نقشه_سند تک برگ,68,1388,2,"5,600,000,000 twmn",3,True,True,True,5600000000,AZOJVK5n,907,آبشار تهران
567,۱۰۴متر دو خوابه در برج های سما,104,1395,2,"7,650,000,000 twmn",5,True,True,True,7649999872,AZOVmXTS,907,آبشار تهران
568,آپارتمان ۷۱ _م ۲خواب بالکن دار فول بازسازی,71,1386,2,"4,850,000,000 twmn",4,False,True,True,4849999872,AZO1Ea5P,907,آبشار تهران
569,۱۵۰ متری  فروشنده,150,1402,3,"5,350,000,000 twmn",25,True,True,True,5350000128,AZOpjscF,907,آبشار تهران
570,برج تاپ غرب ایرانمال _واحد ۱۲۰متری (۳خواب),120,1402,3,"3,060,000,000 twmn",15,True,True,True,3060000000,AZNVm1-x,907,آبشار تهران
571,۶۹متر یک خواب شهرک,69,1388,1,"5,700,000,000 twmn",9,True,True,True,5699999744,AZNBFWNm,907,آبشار تهران
572,آپارتمان،۱۳۱متری،۳خوابه,131,1381,3,"9,400,000,000 twmn",3,False,True,True,9400000512,AZNtkO9s,907,آبشار تهران
573,131متر_امیددژبان_دریاچه چیتگر_سنددار_فروشنده,131,1388,2,"8,950,000,000 twmn",1,False,True,True,8949999616,AZNlTRhK,907,آبشار تهران
574,آپارتمان، ۱۰۳متر، برج ویوژن، اردستانی، اعتباری,103,1402,2,"1,960,000,000 twmn",2,True,True,True,1960000000,AZNdxyqh,907,آبشار تهران
575,۱۰۶متر،امیددژبان،چیتگر,106,1400,2,"8,300,000,000 twmn",9,True,True,True,8300000256,AZN1S1NS,907,آبشار تهران
576,دو اتاقه ۱۲۷ متری ، برج ساحل,127,1402,2,"2,032,000,000 twmn",9,True,True,True,2032000000,AZNxQWDK,907,آبشار تهران
577,۸۶ متر خوش نقشه غرق در نور شهرک باقری دریاچه چیتگر,86,1385,2,"5,450,000,000 twmn",3,True,True,True,5449999872,AZMt94Mb,907,آبشار تهران
578,اپارتمان ۸۰ متری ویو ابدی,80,1390,2,"5,500,000,000 twmn",6,True,True,True,5500000256,AZMJ_nug,907,آبشار تهران
579,106متر بر بام منطقه۲۲,106,1391,2,"7,050,000,000 twmn",1,True,True,True,7049999872,AZMxT6nG,907,آبشار تهران
580,اپارتمان ۵۵متری,55,qbl z 1370,1,"3,000,000,000 twmn",0,False,True,True,3000000000,AZLRufk3,907,آبشار تهران
581,85متر 2 خواب دهکده آبشار راه آهن دریاچه شخصی ساز,85,1387,2,"5,450,000,000 twmn",4,True,True,True,5449999872,AZJxDd3Q,907,آبشار تهران
582,دریاچه ۱۱۰ متر دو خواب,110,1401,2,"7,800,000,000 twmn",18,True,True,True,7800000000,AZLFp0cO,907,آبشار تهران
583,آپارتمان ۷۶ متری فروشی,78,1387,2,"4,750,000,000 twmn",4,False,True,True,4750000128,AZLtmqDq,907,آبشار تهران
584,۷۹متر فول امکانات شهرک راه آهن آبشار,79,1389,2,"6,300,000,000 twmn",6,True,True,True,6300000256,AZH971OJ,907,آبشار تهران
585,فروش  آپارتمان در منطقه 22 (شهرک شهید خرازی),106,1402,2,"10,000,000,000 twmn",22,True,True,True,10000000000,AZKhYoQe,907,آبشار تهران
586,۱۴۱متری_هنری از معماری برجسته_تنها برج باغ تهران,141,1402,3,"12,972,000,000 twmn",8,True,True,True,12972000256,AZKpZjSi,907,آبشار تهران
587,75متردوخواب,75,1390,2,"5,500,000,000 twmn",5,True,True,True,5500000256,AZLpluX4,907,آبشار تهران
588,آپارتمان ۱۲۸ متر دو خوابه فول بازسازی,128,1385,2,"8,960,000,000 twmn",hmkhf,False,True,True,8960000000,AZKVrmKe,907,آبشار تهران
589,۱۰۵متر_۲خواب_دریاچه_آبشار,105,1393,2,"7,080,000,000 twmn",1,True,True,True,7080000000,AZKR8PaT,907,آبشار تهران
590,آپارتمان دو خوابه محدوده ایران مال,101,1401,2,"1,550,000,000 twmn",5,True,True,True,1550000000,AZhwjLOH,907,آبشار تهران
591,۹۰متر سند تک برگ فول شهید باقری,90,1390,2,"6,400,000,000 twmn",1,False,True,True,6400000000,AZKlmqvj,907,آبشار تهران
592,۱۳۰متر شهید باقری امید دژبان کوهک,130,1392,3,"10,000,000,000 twmn",5,True,True,True,10000000000,AZKRGMSB,907,آبشار تهران
593,آپارتمان 101 متری غرب دریاچه چیتگر,101,1402,2,"1,600,000,000 twmn",9,True,True,True,1600000000,AZKNj9xx,907,آبشار تهران
594,آپارتمان دوخوابه دریاچه آبشار منطقه۲۲ خرازی کوهک,109,1400,2,"9,200,000,000 twmn",10,True,True,True,9200000000,AZJF02mE,907,آبشار تهران
595,۱۱۴متر_برج باغ مجلل تریتیوم_یک قدم جلو تر از آینده,114,1402,2,"10,488,000,000 twmn",10,True,True,True,10488000512,AZIFgtsO,907,آبشار تهران
596,۱۲۵مترآپارتمان تراس چیدمان+استخرجیم مرواریدشهر,125,1402,3,"3,187,500,000 twmn",17,True,True,True,3187500032,AZHZZVme,907,آبشار تهران
597,برج مسکونی نگین ابشار تهران،ویو ابدی,110,1396,2,"9,600,000,000 twmn",5,True,True,True,9600000000,AZHVZ8Ae,907,آبشار تهران
598,مرتفع  برج باغ در منطقه آبشار تهران,123,1402,2,"11,685,000,000 twmn",10,True,True,True,11685000192,AZHFI6hV,907,آبشار تهران
599,۱۰۳ متر دو خواب_آکواریومی در قلب طهران_الماس,103,1401,2,"14,500,000,000 twmn",11,True,True,True,14499999744,AZqJ0szq,40,آجودانیه
600,105متر_تک واحد موجود از سازنده_ویودار_سرمایه‌گذاری,105,1401,2,"14,800,000,000 twmn",8,True,True,True,14800000000,AZNcaIOR,40,آجودانیه
601,اجودانیه _ ۲۲۵ متر _ ۳ خواب,225,1388,3,"40,000,000,000 twmn",1,True,True,True,40000000000,AZixlpSk,40,آجودانیه
602,۲۰۵متر آجوادنیه_طبقه۱۰_برج‌باغ_ویو ابدی_فول‌مشاعات,205,1388,3,"28,000,000,000 twmn",10,True,True,True,28000000000,AZk1-hbM,40,آجودانیه
603,110متر_برج باغ پاسداران_ویودار_نورگیر_سرمایه گذاری,110,1402,2,"15,400,000,000 twmn",9,True,True,True,15399999488,AZIJt1xd,40,آجودانیه
604,۱۱۸متر_برج رویایی رونیکا_بدون مشرف و پرتی,118,1401,2,"14,200,000,000 twmn",11,True,True,True,14200000512,AZ6otRPZ,40,آجودانیه
605,آجودانیه، ۱۴۰ متر، دید مشجر، رو به جنوب,140,1382,2,"21,000,000,000 twmn",1,True,True,True,20999999488,AZkttEmD,40,آجودانیه
606,آجودانیه ۱۲۷متر فول نوسازی شده,125,1385,3,"20,000,000,000 twmn",4,True,True,True,20000000000,AZqhFLQ_,40,آجودانیه
607,آجودانیه ۱۴۵متر ویودار,145,1402,3,"22,000,000,000 twmn",5,True,True,True,22000001024,AZjhNYcC,40,آجودانیه
608,119متر تک واحد موجود دو خواب ویو شمال_دفتر فروش,119,1401,2,"16,000,000,000 twmn",10,True,True,True,16000000000,AZjp1xpE,40,آجودانیه
609,120 متر آجودانیه ، برج باغ مدرن,120,1402,2,"37,500,000,000 twmn",9,True,True,True,37499998208,AZR9xEFM,40,آجودانیه
610,اجودانیه،۱۳۸ متر_مهندسی ساز_دو پارکینگ,138,1390,3,"18,300,000,000 twmn",1,True,True,True,18300000256,AZm1wzB6,40,آجودانیه
611,370 متر پنت هاوس آجودانیه,370,1397,4,"85,000,000,000 twmn",10,True,True,True,85000003584,AZptdSe6,40,آجودانیه
612,آجودانیه ۱۷۰ متر سه-خواب غرق نور,170,1397,3,"37,000,000,000 twmn",9,True,True,True,36999999488,AZY57P0j,40,آجودانیه
613,۲۵۰متر بی‌همتا مشرف به‌باغ وآفتاب در آجودانیه,250,1401,3,"41,250,000,000 twmn",3,True,True,True,41250000896,AZsh2E-q,40,آجودانیه
614,آجودانیه ۱۶۰ متر ۳ خواب _ ۲ پارکینگ سندی,160,1401,3,"38,400,000,000 twmn",3,True,True,True,38400000000,AZqlS-7W,40,آجودانیه
615,آجودانیه سپند ۲۰۰ متر مدرن - فول مشاعات,200,1402,3,"58,000,000,000 twmn",2,True,True,True,57999998976,AZq9QiT8,40,آجودانیه
616,فروش اپارتمان ۲ خواب اجودانیه,90,1371,2,"18,000,000,000 twmn",1,False,True,True,17999998976,AZr9rsqa,40,آجودانیه
617,۱۸۷ متر مدرن نیاوران,200,1402,3,"41,500,000,000 twmn",5,True,True,True,41500000256,AZsFOz-F,40,آجودانیه
618,آجودانیه ۲۰۰متر نوساز ۳۰متر تراس,200,1400,3,"40,000,000,000 twmn",3,True,True,True,40000000000,AZbtMD_3,40,آجودانیه
619,آجودانیه ۲۰۲ متر ۴ خ شیک,202,1387,4,"30,000,000,000 twmn",2,True,True,True,30000001024,AZLNIMwJ,40,آجودانیه
620,190متر__فول مشاعات_برج باغ رونیکا,190,1402,3,"23,000,000,000 twmn",10,True,True,True,23000000512,AZBVXfvM,40,آجودانیه
621,۱۴۹ متر نوساز دارآباد,149,1402,3,"19,500,000,000 twmn",3,True,True,True,19499999232,AZsdNtSy,40,آجودانیه
622,220متر  پسند آجودانیه,220,1401,3,"56,200,000,000 twmn",4,True,True,True,56199999488,AZUp7qug,40,آجودانیه
623,آجودانیه فروش ۱۳۰متر ۳خواب شخصی ساز,135,1394,3,"21,900,000,000 twmn",1,True,True,True,21899999232,AZoluaDY,40,آجودانیه
624,۱۶۰ متر اجودانیه تاپ لوکیشن,160,1400,3,"37,000,000,000 twmn",3,True,True,True,36999999488,AZN1SE1q,40,آجودانیه
625,۲۲۰ متر_تک واحدی_۳ تراس,220,1390,4,"30,000,000,000 twmn",3,True,True,True,30000001024,AZ9UAR0x,40,آجودانیه
626,۱۹۰متر_سه خواب_فول مشاعات_آجودانیه,190,1386,3,"27,750,000,000 twmn",4,True,True,True,27750000640,AZp9gyHz,40,آجودانیه
627,اجودانیه ۳۳۰ متر برج باغ بدون مشابه بدون مشرف,330,1395,4,"92,000,000,000 twmn",6,True,True,True,92000002048,AZs98jZd,40,آجودانیه
628,فروش یا معاوضه آپارتمان ۱۲۹متری آجودانیه,129,1386,3,"19,500,000,000 twmn",4,True,True,True,19499999232,AZs1so3u,40,آجودانیه
629,160متر آجودانیه_کلید نخورده_فول امکانات,160,1399,3,"26,400,000,000 twmn",4,True,True,True,26400000000,AZfFoNf8,40,آجودانیه
630,فروش آپارتمان ۳۸۰ متری آجودانیه تراس چیدمان,380,1398,4,"85,120,000,000 twmn",9,True,True,True,85120000000,AZrFRsWb,40,آجودانیه
631,۱۰۴ متر طبقه۱۲ ویودار_فول امکانات خیابان,104,1401,2,"14,500,000,000 twmn",12,True,True,True,14499999744,AZrpT8zq,40,آجودانیه
632,آپارتمان۱۷۵ متری سه خوابه,175,1398,3,"31,860,000,000 twmn",3,True,True,True,31860000768,AZP12s2F,40,آجودانیه
633,۲۰۰ متر سه خوابه آجودانیه برج باغ,200,1385,3,"28,000,000,000 twmn",9,True,True,True,28000000000,AZGdaeiu,40,آجودانیه
634,150متر نوساز در آجودانیه (سپند),150,1399,3,"32,000,000,000 twmn",1,True,True,True,32000000000,AZHl4Ri_,40,آجودانیه
635,۲۱۸ متر تکواحدی سرمایه گذاری,218,1385,4,"26,000,000,000 twmn",1,True,True,True,25999998976,AZsRsdYa,40,آجودانیه
636,۱۰۵متر اجودانیه,105,1385,2,"15,500,000,000 twmn",4,True,True,True,15500000256,AZRVyO3D,40,آجودانیه
637,۶۵متر ۱خواب آجودانیه,65,1383,1,"11,000,000,000 twmn",2,True,True,True,11000000512,AZj13FSn,40,آجودانیه
638,۱۷۵ متر ویودار +۶۸ متر سوئیت مجزا,218,1380,3,"25,000,000,000 twmn",5,True,True,True,24999999488,AZsFsMDl,40,آجودانیه
639,آپارتمان_ ۱۳۰ متری_ ۳ خواب_ اجودانیه,130,1380,3,"19,850,000,000 twmn",4,True,True,True,19850000384,AZrhTC9R,40,آجودانیه
640,آپارتمان ۲۰۱ متر آجودانیه,201,1386,4,"32,000,000,000 twmn",2,True,True,True,32000000000,AZYJPqcN,40,آجودانیه
641,آجودانیه برج باغ,200,1386,3,"35,000,000,000 twmn",3,True,True,True,35000000512,AZox7Ex1,40,آجودانیه
642,۲۲۷ متر تک واحدی فول امکانات,227,1392,3,"40,000,000,000 twmn",4,True,True,True,40000000000,AZsl7By5,40,آجودانیه
643,آپارتمان۱۲۸متری‌تاپ(لوکیشن‌پورابتهاج),128,1389,2,"20,000,000,000 twmn",5,True,True,True,20000000000,AZgt_12_,40,آجودانیه
644,آجودانیه ۱۴۲ متر ۲ خواب + ۲ مستر + ویو ابدی,142,1402,2,"29,900,000,000 twmn",5,True,True,True,29899999232,AZrJ4MSW,40,آجودانیه
645,اجودانیه ۱۴۴ متر ۳خوابه نوساز ۲ پارکینگ سندی,144,1401,3,"32,000,000,000 twmn",3,True,True,True,32000000000,AZq9yEA-,40,آجودانیه
646,۱۴۵ متر،سه خوابه،نوساز,145,1400,3,"23,000,000,000 twmn",5,True,True,True,23000000512,AZsB7Ea9,40,آجودانیه
647,۱۷۰متر اجودانیه( ویو ۳۶۰درجه),170,1396,3,"40,000,000,000 twmn",6,True,True,True,40000000000,AZIVMRa4,40,آجودانیه
648,آجودانیه  ۲۰۰ متر  در حد نو  -  مشاعات کامل,200,1394,3,"40,000,000,000 twmn",3,True,True,True,40000000000,AZspa4xI,40,آجودانیه
649,آپارتمان_اجودانیه_۲۳۰متر,230,1386,3,"40,000,000,000 twmn",2,True,True,True,40000000000,AZihmJcD,40,آجودانیه
650,اپارتمان ۱۲۵متر_ویو دار_آجودانیه,140,1390,3,"17,300,000,000 twmn",2,True,True,True,17300000768,AZf5qihx,40,آجودانیه
651,آپارتمان ۱۵۳متری سه خواب درآجودانیه,153,1380,3,"23,500,000,000 twmn",1,False,True,True,23499999232,AZhR_ifb,40,آجودانیه
652,اقدسیه آجودانیه_136 متر _ 3 خواب _ فول _ مشجر,136,1390,3,"18,300,000,000 twmn",2,True,True,True,18300000256,AZQx-M1L,40,آجودانیه
653,۲۰۰ منر آپارتمان ۳ تراس آجودانیه شرقی ها,200,1384,4,"32,000,000,000 twmn",10,True,True,True,32000000000,AZm9AYzE,40,آجودانیه
654,فروش ۱۷۷ متر سه خواب آجودانیه,177,1398,3,"31,860,000,000 twmn",2,True,True,True,31860000768,AZkdr-FP,40,آجودانیه
655,۱۲۸ متر ۳خواب بازسازی کامل,128,1383,3,"20,000,000,000 twmn",4,True,True,True,20000000000,AZs5JAzm,40,آجودانیه
656,تاپ لوکیشن ۷۳متر بازسازی شده,73,1388,2,"11,000,000,000 twmn",2,True,True,True,11000000512,AZatkuj1,40,آجودانیه
657,آپارتمان۱۷۰متر۳خواب فول امکانات آجودانیه,170,1397,3,"40,000,000,000 twmn",6,True,True,True,40000000000,AZfl0dUu,40,آجودانیه
658,250 متری آجودانیه_ تک واحدی_ فول مشاعات,250,1390,3,"38,000,000,000 twmn",4,True,True,True,38000001024,AZsFZD3Y,40,آجودانیه
659,پورابتهاج افتخاری 145 متر _فول _نوساز کلید نخورده,145,1401,3,"23,000,000,000 twmn",5,True,True,True,23000000512,AZkhMGke,40,آجودانیه
660,اجودانیه فسنقری ۱۱۲ متر ۲ خواب,112,1388,2,"12,000,000,000 twmn",8,True,True,True,12000000000,AZs94N9q,40,آجودانیه
661,اقدسیه آجودانیه ( ۱۷۱ متر ۳ خوابه نوساز ),171,1401,3,"45,000,000,000 twmn",3,True,True,True,44999999488,AZjZWSd4,40,آجودانیه
662,آجودانیه فروش ۱۴۱متر طبقه سوم دونبش شخصی ساز,141,1388,3,"25,370,000,000 twmn",3,True,True,True,25369999360,AZsxYYmq,40,آجودانیه
663,اقدسیه آجودانیه ( ۲۰۱ متر ۳ خوابه  ),201,1392,3,"33,165,000,000 twmn",5,True,True,True,33165000704,AZkxrxLq,40,آجودانیه
